ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,population,population_lower,population_upper,temperature,temperature_lower,temperature_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-10-08,99.24826967043838,84.6670954864626,110.76415992088197,99.24826967043838,99.24826967043838,-0.9929407576940021,-0.9929407576940021,-0.9929407576940021,-0.10149375166143534,-0.10149375166143534,-0.10149375166143534,-0.15374186030840464,-0.15374186030840464,-0.15374186030840464,0.05224810864696929,0.05224810864696929,0.05224810864696929,-0.32056341957388057,-0.32056341957388057,-0.32056341957388057,-0.5708835864586863,-0.5708835864586863,-0.5708835864586863,0.0,0.0,0.0,98.25532891274437
2021-10-09,99.24958700710626,85.37654717211056,111.38931563645215,99.24958700710626,99.24958700710626,-0.4223225038583369,-0.4223225038583369,-0.4223225038583369,-0.2166982644732759,-0.2166982644732759,-0.2166982644732759,-0.15376215626356093,-0.15376215626356093,-0.15376215626356093,-0.06293610820971496,-0.06293610820971496,-0.06293610820971496,0.2675937209289555,0.2675937209289555,0.2675937209289555,-0.47321796031401653,-0.47321796031401653,-0.47321796031401653,0.0,0.0,0.0,98.82726450324792
2021-10-10,99.25090434377415,86.45496960549713,112.80879270480972,99.25090434377415,99.25090434377415,-0.5626498675416155,-0.5626498675416155,-0.5626498675416155,-0.22679024294958808,-0.22679024294958808,-0.22679024294958808,-0.15378245221871714,-0.15378245221871714,-0.15378245221871714,-0.07300779073087092,-0.07300779073087092,-0.07300779073087092,0.028243006813216315,0.028243006813216315,0.028243006813216315,-0.3641026314052437,-0.3641026314052437,-0.3641026314052437,0.0,0.0,0.0,98.68825447623254
2021-10-11,99.25222168044206,85.16505981482759,110.37978545178277,99.25222168044206,99.25222168044206,-1.1745205529642273,-1.1745205529642273,-1.1745205529642273,-0.17868629577166742,-0.17868629577166742,-0.17868629577166742,-0.15380274817387332,-0.15380274817387332,-0.15380274817387332,-0.024883547597794122,-0.024883547597794122,-0.024883547597794122,-0.7493524374915687,-0.7493524374915687,-0.7493524374915687,-0.2464818197009913,-0.2464818197009913,-0.2464818197009913,0.0,0.0,0.0,98.07770112747784
2021-10-12,99.25353901710994,86.10803576941439,113.29457356178199,99.25353901710994,99.25353901710994,0.25616005522451324,0.25616005522451324,0.25616005522451324,-0.14086242990780265,-0.14086242990780265,-0.14086242990780265,-0.15382304412902964,-0.15382304412902964,-0.15382304412902964,0.01296061422122698,0.01296061422122698,0.01296061422122698,0.520727646147776,0.520727646147776,0.520727646147776,-0.12370516101546017,-0.12370516101546017,-0.12370516101546017,0.0,0.0,0.0,99.50969907233446
2021-10-13,99.25485635377783,86.126711309765,112.07365594105444,99.25485635377783,99.25485635377783,-0.28170339317625376,-0.28170339317625376,-0.28170339317625376,-0.20964923930448237,-0.20964923930448237,-0.20964923930448237,-0.15384334008418582,-0.15384334008418582,-0.15384334008418582,-0.05580589922029654,-0.05580589922029654,-0.05580589922029654,-0.07261327682606106,-0.07261327682606106,-0.07261327682606106,0.0005591229542897137,0.0005591229542897137,0.0005591229542897137,0.0,0.0,0.0,98.97315296060157
2021-10-14,99.25617369044572,86.73719641262005,112.55533047989461,99.25617369044572,99.25617369044572,0.6203673573030933,0.6203673573030933,0.6203673573030933,0.17198039646150087,0.17198039646150087,0.17198039646150087,-0.153863636039342,-0.153863636039342,-0.153863636039342,0.3258440325008429,0.3258440325008429,0.3258440325008429,0.32596476000049285,0.32596476000049285,0.32596476000049285,0.12242220084109966,0.12242220084109966,0.12242220084109966,0.0,0.0,0.0,99.87654104774882
2021-10-15,99.25749102711362,85.97141399250924,112.05555204901458,99.25749102711362,99.25749102711362,-0.32401448967240915,-0.32401448967240915,-0.32401448967240915,-0.24133228022899936,-0.24133228022899936,-0.24133228022899936,-0.15388393199449832,-0.15388393199449832,-0.15388393199449832,-0.08744834823450104,-0.08744834823450104,-0.08744834823450104,-0.32056341957021184,-0.32056341957021184,-0.32056341957021184,0.2378812101268021,0.2378812101268021,0.2378812101268021,0.0,0.0,0.0,98.93347653744121
2021-10-16,99.2588083637815,86.5191584085805,111.71235740418776,99.2588083637815,99.2588083637815,0.4406485507528246,0.4406485507528246,0.4406485507528246,-0.16987678241300447,-0.16987678241300447,-0.16987678241300447,-0.1539042279496545,-0.1539042279496545,-0.1539042279496545,-0.015972554463349973,-0.015972554463349973,-0.015972554463349973,0.2675937209315088,0.2675937209315088,0.2675937209315088,0.3429316122343203,0.3429316122343203,0.3429316122343203,0.0,0.0,0.0,99.69945691453432
2021-10-17,99.26012570044938,86.38466129468847,111.85400154365314,99.26012570044938,99.26012570044938,0.33685752814198117,0.33685752814198117,0.33685752814198117,-0.12506776943158174,-0.12506776943158174,-0.12506776943158174,-0.1539245239048107,-0.1539245239048107,-0.1539245239048107,0.028856754473228954,0.028856754473228954,0.028856754473228954,0.028243006810405515,0.028243006810405515,0.028243006810405515,0.4336822907631574,0.4336822907631574,0.4336822907631574,0.0,0.0,0.0,99.59698322859136
2021-10-18,99.26144303711727,85.18547625433952,111.81801460510243,99.26144303711727,99.26144303711727,-0.6597585865733318,-0.6597585865733318,-0.6597585865733318,-0.41687638164970225,-0.41687638164970225,-0.41687638164970225,-0.15394481985996689,-0.15394481985996689,-0.15394481985996689,-0.2629315617897353,-0.2629315617897353,-0.2629315617897353,-0.7493524374919849,-0.7493524374919849,-0.7493524374919849,0.5064702325683552,0.5064702325683552,0.5064702325683552,0.0,0.0,0.0,98.60168445054394
2021-10-19,99.26276037378517,86.9839043326624,113.16501347901037,99.26276037378517,99.26276037378517,1.0117674613257575,1.0117674613257575,1.0117674613257575,-0.06693177496068385,-0.06693177496068385,-0.06693177496068385,-0.15396511581512318,-0.15396511581512318,-0.15396511581512318,0.08703334085443934,0.08703334085443934,0.08703334085443934,0.5207276461447881,0.5207276461447881,0.5207276461447881,0.5579715901416532,0.5579715901416532,0.5579715901416532,0.0,0.0,0.0,100.27452783511093
2021-10-20,99.26407771045305,85.52434270355602,112.8094608711242,99.26407771045305,99.26407771045305,0.4107854822858412,0.4107854822858412,0.4107854822858412,-0.10190721134800258,-0.10190721134800258,-0.10190721134800258,-0.15398541177027938,-0.15398541177027938,-0.15398541177027938,0.0520782004222768,0.0520782004222768,0.0520782004222768,-0.07261327682650316,-0.07261327682650316,-0.07261327682650316,0.585305970460347,0.585305970460347,0.585305970460347,0.0,0.0,0.0,99.6748631927389
2021-10-21,99.26539504712096,87.88829456610415,112.65978487537392,99.26539504712096,99.26539504712096,0.5022699638712199,0.5022699638712199,0.5022699638712199,-0.4098257262515411,-0.4098257262515411,-0.4098257262515411,-0.15400570772543556,-0.15400570772543556,-0.15400570772543556,-0.2558200185261056,-0.2558200185261056,-0.2558200185261056,0.3259647599997926,0.3259647599997926,0.3259647599997926,0.5861309301229685,0.5861309301229685,0.5861309301229685,0.0,0.0,0.0,99.76766501099218
2021-10-22,99.26671238378884,85.49624256207831,113.5116217499798,99.26671238378884,99.26671238378884,0.191371009738863,0.191371009738863,0.191371009738863,-0.04678944736301946,-0.04678944736301946,-0.04678944736301946,-0.15402600368059188,-0.15402600368059188,-0.15402600368059188,0.10723655631757241,0.10723655631757241,0.10723655631757241,-0.3205634195721245,-0.3205634195721245,-0.3205634195721245,0.5587238766740069,0.5587238766740069,0.5587238766740069,0.0,0.0,0.0,99.4580833935277
2021-10-23,99.26802972045674,86.52181396361698,113.16392881209494,99.26802972045674,99.26802972045674,0.6865806133278256,0.6865806133278256,0.6865806133278256,-0.083061984240469,-0.083061984240469,-0.083061984240469,-0.15404629963574806,-0.15404629963574806,-0.15404629963574806,0.07098431539527907,0.07098431539527907,0.07098431539527907,0.2675937209307971,0.2675937209307971,0.2675937209307971,0.5020488766374975,0.5020488766374975,0.5020488766374975,0.0,0.0,0.0,99.95461033378456
2021-10-24,99.26934705712462,86.76107277360693,111.82755286381978,99.26934705712462,99.26934705712462,0.3091382184731559,0.3091382184731559,0.3091382184731559,-0.13491103309296612,-0.13491103309296612,-0.13491103309296612,-0.15406659559090424,-0.15406659559090424,-0.15406659559090424,0.01915556249793812,0.01915556249793812,0.01915556249793812,0.0282430068137797,0.0282430068137797,0.0282430068137797,0.4158062447523423,0.4158062447523423,0.4158062447523423,0.0,0.0,0.0,99.57848527559777
2021-10-25,99.27066439379252,85.56524481958026,111.77458188458743,99.27066439379252,99.27066439379252,-0.7108253820740409,-0.7108253820740409,-0.7108253820740409,-0.26193617141744097,-0.26193617141744097,-0.26193617141744097,-0.15408689154606056,-0.15408689154606056,-0.15408689154606056,-0.1078492798713804,-0.1078492798713804,-0.1078492798713804,-0.7493524374924009,-0.7493524374924009,-0.7493524374924009,0.300463226835801,0.300463226835801,0.300463226835801,0.0,0.0,0.0,98.55983901171848
2021-10-26,99.2719817304604,86.38235826935727,112.67253221869503,99.2719817304604,99.2719817304604,0.4974173016655994,0.4974173016655994,0.4974173016655994,-0.18057492390799257,-0.18057492390799257,-0.18057492390799257,-0.15410718750121674,-0.15410718750121674,-0.15410718750121674,-0.026467736406775813,-0.026467736406775813,-0.026467736406775813,0.5207276461465765,0.5207276461465765,0.5207276461465765,0.15726457942701544,0.15726457942701544,0.15726457942701544,0.0,0.0,0.0,99.76939903212599
2021-10-27,99.27329906712829,85.59306748588736,112.14050819877889,99.27329906712829,99.27329906712829,-0.07206311784312237,-0.07206311784312237,-0.07206311784312237,0.012327779010653005,0.012327779010653005,0.012327779010653005,-0.15412748345637292,-0.15412748345637292,-0.15412748345637292,0.16645526246702594,0.16645526246702594,0.16645526246702594,-0.07261327682694516,-0.07261327682694516,-0.07261327682694516,-0.011777620026830214,-0.011777620026830214,-0.011777620026830214,0.0,0.0,0.0,99.20123594928516
2021-10-28,99.27461640379617,87.10116471964933,111.85090008188958,99.27461640379617,99.27461640379617,0.03657868859622499,0.03657868859622499,0.03657868859622499,-0.08547102915186842,-0.08547102915186842,-0.08547102915186842,-0.15414777941152927,-0.15414777941152927,-0.15414777941152927,0.06867675025966086,0.06867675025966086,0.06867675025966086,0.32596475999909236,0.32596475999909236,0.32596475999909236,-0.20391504225099893,-0.20391504225099893,-0.20391504225099893,0.0,0.0,0.0,99.3111950923924
2021-10-29,99.27593374046407,86.30499090645044,111.01309982104496,99.27593374046407,99.27593374046407,-0.8121020435218382,-0.8121020435218382,-0.8121020435218382,-0.07582402688526628,-0.07582402688526628,-0.07582402688526628,-0.15416807536668545,-0.15416807536668545,-0.15416807536668545,0.07834404848141915,0.07834404848141915,0.07834404848141915,-0.3205634195712464,-0.3205634195712464,-0.3205634195712464,-0.41571459706532554,-0.41571459706532554,-0.41571459706532554,0.0,0.0,0.0,98.46383169694224
2021-10-30,99.27725107713195,86.2972265749305,111.608855356635,99.27725107713195,99.27725107713195,-0.5195437672838712,-0.5195437672838712,-0.5195437672838712,-0.1440081620459405,-0.1440081620459405,-0.1440081620459405,-0.15418837132184163,-0.15418837132184163,-0.15418837132184163,0.010180209275901105,0.010180209275901105,0.010180209275901105,0.2675937209331765,0.2675937209331765,0.2675937209331765,-0.6431293261711072,-0.6431293261711072,-0.6431293261711072,0.0,0.0,0.0,98.75770730984807
2021-10-31,99.27856841379986,85.04374181002125,111.37935927739456,99.27856841379986,99.27856841379986,-1.062055970814348,-1.062055970814348,-1.062055970814348,-0.20871184214610675,-0.20871184214610675,-0.20871184214610675,-0.15420866727699778,-0.15420866727699778,-0.15420866727699778,-0.05450317486910896,-0.05450317486910896,-0.05450317486910896,0.02824300681096893,0.02824300681096893,0.02824300681096893,-0.8815871354792102,-0.8815871354792102,-0.8815871354792102,0.0,0.0,0.0,98.21651244298552
2021-11-01,99.27988575046774,83.70513767068505,109.8220276524902,99.27988575046774,99.27988575046774,-2.0831978019951114,-2.0831978019951114,-2.0831978019951114,-0.20775006682230046,-0.20775006682230046,-0.20775006682230046,-0.15422896323215413,-0.15422896323215413,-0.15422896323215413,-0.05352110359014632,-0.05352110359014632,-0.05352110359014632,-0.7493524374928171,-0.7493524374928171,-0.7493524374928171,-1.1260952976799938,-1.1260952976799938,-1.1260952976799938,0.0,0.0,0.0,97.19668794847263
2021-11-02,99.28120308713564,85.50343599639527,112.0268009604462,99.28120308713564,99.28120308713564,-0.7762713739146596,-0.7762713739146596,-0.7762713739146596,0.07435917842452455,0.07435917842452455,0.07435917842452455,-0.1542492591873103,-0.1542492591873103,-0.1542492591873103,0.22860843761183486,0.22860843761183486,0.22860843761183486,0.5207276461462338,0.5207276461462338,0.5207276461462338,-1.371358198485418,-1.371358198485418,-1.371358198485418,0.0,0.0,0.0,98.50493171322098
2021-11-03,99.28252042380352,83.8666972239984,110.30038712410433,99.28252042380352,99.28252042380352,-1.9753371101799926,-1.9753371101799926,-1.9753371101799926,-0.29081842777776484,-0.29081842777776484,-0.29081842777776484,-0.15426955514246649,-0.15426955514246649,-0.15426955514246649,-0.13654887263529839,-0.13654887263529839,-0.13654887263529839,-0.07261327682699978,-0.07261327682699978,-0.07261327682699978,-1.6119054055752278,-1.6119054055752278,-1.6119054055752278,0.0,0.0,0.0,97.30718331362353
2021-11-04,99.28383776047141,83.94243129749157,111.35108523225387,99.28383776047141,99.28383776047141,-1.7027756425347345,-1.7027756425347345,-1.7027756425347345,-0.18651358321837677,-0.18651358321837677,-0.18651358321837677,-0.15428985109762283,-0.15428985109762283,-0.15428985109762283,-0.03222373212075395,-0.03222373212075395,-0.03222373212075395,0.32596476000003743,0.32596476000003743,0.32596476000003743,-1.8422268193163953,-1.8422268193163953,-1.8422268193163953,0.0,0.0,0.0,97.58106211793668
2021-11-05,99.2851550971393,84.0909413900131,109.6085053394448,99.2851550971393,99.2851550971393,-2.7095550356310576,-2.7095550356310576,-2.7095550356310576,-0.3320801877222363,-0.3320801877222363,-0.3320801877222363,-0.15431014705277898,-0.15431014705277898,-0.15431014705277898,-0.1777700406694573,-0.1777700406694573,-0.1777700406694573,-0.32056341957036844,-0.32056341957036844,-0.32056341957036844,-2.0569114283384526,-2.0569114283384526,-2.0569114283384526,0.0,0.0,0.0,96.57560006150824
2021-11-06,99.28647243380719,84.05391713198478,109.45510821493326,99.28647243380719,99.28647243380719,-2.1943859641938923,-2.1943859641938923,-2.1943859641938923,-0.21119363652822523,-0.21119363652822523,-0.21119363652822523,-0.15433044300793516,-0.15433044300793516,-0.15433044300793516,-0.05686319352029007,-0.05686319352029007,-0.05686319352029007,0.26759372092920003,0.26759372092920003,0.26759372092920003,-2.250786048594867,-2.250786048594867,-2.250786048594867,0.0,0.0,0.0,97.09208646961329
2021-11-07,99.28778977047507,84.1081558444753,109.11775476459094,99.28778977047507,99.28778977047507,-2.6865135047851783,-2.6865135047851783,-2.6865135047851783,-0.29570613512985966,-0.29570613512985966,-0.29570613512985966,-0.1543507389630915,-0.1543507389630915,-0.1543507389630915,-0.1413553961667682,-0.1413553961667682,-0.1413553961667682,0.028243006808158184,0.028243006808158184,0.028243006808158184,-2.4190503764634768,-2.4190503764634768,-2.4190503764634768,0.0,0.0,0.0,96.60127626568989
2021-11-08,99.28910710714297,82.2761823844242,109.11597617683107,99.28910710714297,99.28910710714297,-3.520864748293686,-3.520864748293686,-3.520864748293686,-0.2141075736559578,-0.2141075736559578,-0.2141075736559578,-0.1543710349182477,-0.1543710349182477,-0.1543710349182477,-0.0597365387377101,-0.0597365387377101,-0.0597365387377101,-0.7493524374909256,-0.7493524374909256,-0.7493524374909256,-2.5574047371468027,-2.5574047371468027,-2.5574047371468027,0.0,0.0,0.0,95.76824235884928
2021-11-09,99.29042444381085,83.93365247705596,110.42654502223338,99.29042444381085,99.29042444381085,-2.4686754127357866,-2.4686754127357866,-2.4686754127357866,-0.32723600003051273,-0.32723600003051273,-0.32723600003051273,-0.15439133087340387,-0.15439133087340387,-0.15439133087340387,-0.17284466915710886,-0.17284466915710886,-0.17284466915710886,0.5207276461469568,0.5207276461469568,0.5207276461469568,-2.6621670588522304,-2.6621670588522304,-2.6621670588522304,0.0,0.0,0.0,96.82174903107506
2021-11-10,99.29174178047876,83.38919532893543,109.71979913940231,99.29174178047876,99.29174178047876,-3.024299806058766,-3.024299806058766,-3.024299806058766,-0.22131068140237561,-0.22131068140237561,-0.22131068140237561,-0.15441162682856005,-0.15441162682856005,-0.15441162682856005,-0.06689905457381555,-0.06689905457381555,-0.06689905457381555,-0.0726132768266555,-0.0726132768266555,-0.0726132768266555,-2.730375847829735,-2.730375847829735,-2.730375847829735,0.0,0.0,0.0,96.26744197442
2021-11-11,99.29305911714664,82.08262862078263,110.90150261631938,99.29305911714664,99.29305911714664,-2.57550239461764,-2.57550239461764,-2.57550239461764,-0.14159088090153935,-0.14159088090153935,-0.14159088090153935,-0.15443192278371637,-0.15443192278371637,-0.15443192278371637,0.012841041882177023,0.012841041882177023,0.012841041882177023,0.3259647600011009,0.3259647600011009,0.3259647600011009,-2.759876273717201,-2.759876273717201,-2.759876273717201,0.0,0.0,0.0,96.717556722529
2021-11-12,99.29437645381454,82.77039235083798,109.09323342814933,99.29437645381454,99.29437645381454,-3.516337902973267,-3.516337902973267,-3.516337902973267,-0.4463875928766999,-0.4463875928766999,-0.4463875928766999,-0.15445221873887258,-0.15445221873887258,-0.15445221873887258,-0.29193537413782733,-0.29193537413782733,-0.29193537413782733,-0.3205634195694904,-0.3205634195694904,-0.3205634195694904,-2.749386890527077,-2.749386890527077,-2.749386890527077,0.0,0.0,0.0,95.77803855084127
2021-11-13,99.29569379269196,83.05653214409155,109.44380261382237,99.29569379269196,99.29569379269196,-2.699483767761924,-2.699483767761924,-2.699483767761924,-0.26853248317888917,-0.26853248317888917,-0.26853248317888917,-0.15447251469402873,-0.15447251469402873,-0.15447251469402873,-0.11405996848486047,-0.11405996848486047,-0.11405996848486047,0.2675937209317532,0.2675937209317532,0.2675937209317532,-2.698545005514788,-2.698545005514788,-2.698545005514788,0.0,0.0,0.0,96.59621002493004
2021-11-14,99.29701113156938,83.88299564640334,109.91067067588932,99.29701113156938,99.29701113156938,-2.8076991136718474,-2.8076991136718474,-2.8076991136718474,-0.22801286695470852,-0.22801286695470852,-0.22801286695470852,-0.15449281064918505,-0.15449281064918505,-0.15449281064918505,-0.07352005630552347,-0.07352005630552347,-0.07352005630552347,0.028243006813857982,0.028243006813857982,0.028243006813857982,-2.607929253530997,-2.607929253530997,-2.607929253530997,0.0,0.0,0.0,96.48931201789753
2021-11-15,99.29832847044679,83.34303306467835,110.37182036471725,99.29832847044679,99.29832847044679,-3.2185673289304093,-3.2185673289304093,-3.2185673289304093,0.009843632518829856,0.009843632518829856,0.009843632518829856,-0.15451310660434123,-0.15451310660434123,-0.15451310660434123,0.1643567391231711,0.1643567391231711,0.1643567391231711,-0.749352437491943,-0.749352437491943,-0.749352437491943,-2.4790585239572955,-2.4790585239572955,-2.4790585239572955,0.0,0.0,0.0,96.07976114151639
2021-11-16,99.2996458093242,84.58865081020943,110.19377332062658,99.2996458093242,99.2996458093242,-1.7822726672768747,-1.7822726672768747,-1.7822726672768747,0.011366692021665861,0.011366692021665861,0.011366692021665861,-0.15453340255949743,-0.15453340255949743,-0.15453340255949743,0.16590009458116328,0.16590009458116328,0.16590009458116328,0.5207276461476796,0.5207276461476796,0.5207276461476796,-2.31436700544622,-2.31436700544622,-2.31436700544622,0.0,0.0,0.0,97.51737314204733
2021-11-17,99.30096314820163,84.21315019920625,109.54765531472854,99.30096314820163,99.30096314820163,-2.381708451795005,-2.381708451795005,-2.381708451795005,-0.1919394312051621,-0.1919394312051621,-0.1919394312051621,-0.15455369851465375,-0.15455369851465375,-0.15455369851465375,-0.03738573269050834,-0.03738573269050834,-0.03738573269050834,-0.07261327682632261,-0.07261327682632261,-0.07261327682632261,-2.1171557437635204,-2.1171557437635204,-2.1171557437635204,0.0,0.0,0.0,96.91925469640663
2021-11-18,99.30228048707905,83.85827812872856,109.79628806444205,99.30228048707905,99.30228048707905,-1.7385906569628145,-1.7385906569628145,-1.7385906569628145,-0.17303368371666467,-0.17303368371666467,-0.17303368371666467,-0.1545739944698099,-0.1545739944698099,-0.1545739944698099,-0.018459689246854764,-0.018459689246854764,-0.018459689246854764,0.32596475999863694,0.32596475999863694,0.32596475999863694,-1.8915217332447867,-1.8915217332447867,-1.8915217332447867,0.0,0.0,0.0,97.56368983011623
2021-11-19,99.30359782595646,85.60372423725465,111.11289233579686,99.30359782595646,99.30359782595646,-2.0382095897775194,-2.0382095897775194,-2.0382095897775194,-0.07538000464492786,-0.07538000464492786,-0.07538000464492786,-0.1545942904249661,-0.1545942904249661,-0.1545942904249661,0.07921428578003827,0.07921428578003827,0.07921428578003827,-0.3205634195714031,-0.3205634195714031,-0.3205634195714031,-1.6422661655611883,-1.6422661655611883,-1.6422661655611883,0.0,0.0,0.0,97.26538823617894
2021-11-20,99.30491516483387,85.25377684283869,110.84173648434984,99.30491516483387,99.30491516483387,-1.2796810249939365,-1.2796810249939365,-1.2796810249939365,-0.17249072162799986,-0.17249072162799986,-0.17249072162799986,-0.1546145863801224,-0.1546145863801224,-0.1546145863801224,-0.017876135247877466,-0.017876135247877466,-0.017876135247877466,0.26759372093104156,0.26759372093104156,0.26759372093104156,-1.3747840242969782,-1.3747840242969782,-1.3747840242969782,0.0,0.0,0.0,98.02523413983994
2021-11-21,99.3062325037113,84.28723192815288,110.76688028786715,99.3062325037113,99.3062325037113,-1.4253418863996272,-1.4253418863996272,-1.4253418863996272,-0.3586471686901301,-0.3586471686901301,-0.3586471686901301,-0.1546348823352786,-0.1546348823352786,-0.1546348823352786,-0.20401228635485147,-0.20401228635485147,-0.20401228635485147,0.028243006811047154,0.028243006811047154,0.028243006811047154,-1.0949377245205443,-1.0949377245205443,-1.0949377245205443,0.0,0.0,0.0,97.88089061731168
2021-11-22,99.30754984258871,84.72845780651095,110.46480146012016,99.30754984258871,99.30754984258871,-1.8020882402322953,-1.8020882402322953,-1.8020882402322953,-0.24381786376785927,-0.24381786376785927,-0.24381786376785927,-0.15465517829043482,-0.15465517829043482,-0.15465517829043482,-0.08916268547742445,-0.08916268547742445,-0.08916268547742445,-0.7493524374900516,-0.7493524374900516,-0.7493524374900516,-0.8089179389743844,-0.8089179389743844,-0.8089179389743844,0.0,0.0,0.0,97.50546160235642
2021-11-23,99.30886718146613,85.72608975276731,112.69607381605071,99.30886718146613,99.30886718146613,-0.010082369184647149,-0.010082369184647149,-0.010082369184647149,-0.00771490115202814,-0.00771490115202814,-0.00771490115202814,-0.15467547424559097,-0.15467547424559097,-0.15467547424559097,0.14696057309356284,0.14696057309356284,0.14696057309356284,0.5207276461484025,0.5207276461484025,0.5207276461484025,-0.5230951141810215,-0.5230951141810215,-0.5230951141810215,0.0,0.0,0.0,99.29878481228148
2021-11-24,99.31018452034354,85.53734571270776,111.57133956769012,99.31018452034354,99.31018452034354,-0.456585611114617,-0.456585611114617,-0.456585611114617,-0.14010688396456847,-0.14010688396456847,-0.14010688396456847,-0.1546957702007473,-0.1546957702007473,-0.1546957702007473,0.014588886236178836,0.014588886236178836,0.014588886236178836,-0.0726132768267646,-0.0726132768267646,-0.0726132768267646,-0.24386545032328394,-0.24386545032328394,-0.24386545032328394,0.0,0.0,0.0,98.85359890922892
2021-11-25,99.31150185922095,87.54773031087548,112.09154343676792,99.31150185922095,99.31150185922095,0.2975061437619001,0.2975061437619001,0.2975061437619001,-0.05096332592706834,-0.05096332592706834,-0.05096332592706834,-0.15471606615590347,-0.15471606615590347,-0.15471606615590347,0.10375274022883513,0.10375274022883513,0.10375274022883513,0.3259647599997004,0.3259647599997004,0.3259647599997004,0.022504709689268015,0.022504709689268015,0.022504709689268015,0.0,0.0,0.0,99.60900800298285
2021-11-26,99.3128191980984,86.49854145886104,113.30020060214082,99.3128191980984,99.3128191980984,-0.15516654668013075,-0.15516654668013075,-0.15516654668013075,-0.10463519646515013,-0.10463519646515013,-0.10463519646515013,-0.15473636211105968,-0.15473636211105968,-0.15473636211105968,0.050101165645909544,0.050101165645909544,0.050101165645909544,-0.32056341957186196,-0.32056341957186196,-0.32056341957186196,0.2700320693568814,0.2700320693568814,0.2700320693568814,0.0,0.0,0.0,99.15765265141826
2021-11-27,99.31413653697581,86.954726931785,112.52815250432447,99.31413653697581,99.31413653697581,0.6594336135868738,0.6594336135868738,0.6594336135868738,-0.10132328018312425,-0.10132328018312425,-0.10132328018312425,-0.15475665806621597,-0.15475665806621597,-0.15475665806621597,0.053433377883091736,0.053433377883091736,0.053433377883091736,0.2675937209303299,0.2675937209303299,0.2675937209303299,0.49316317283966804,0.49316317283966804,0.49316317283966804,0.0,0.0,0.0,99.97357015056268
2021-11-28,99.31545387585322,86.75894213127043,113.42673772815003,99.31545387585322,99.31545387585322,0.6220432886076331,0.6220432886076331,0.6220432886076331,-0.09311069538813932,-0.09311069538813932,-0.09311069538813932,-0.15477695402137215,-0.15477695402137215,-0.15477695402137215,0.06166625863323284,0.06166625863323284,0.06166625863323284,0.02824300681442128,0.02824300681442128,0.02824300681442128,0.6869109771813512,0.6869109771813512,0.6869109771813512,0.0,0.0,0.0,99.93749716446085
2021-11-29,99.31677121473064,85.8725708276205,111.83073233025189,99.31677121473064,99.31677121473064,0.10446278861167713,0.10446278861167713,0.10446278861167713,0.006837601820639078,0.006837601820639078,0.006837601820639078,-0.15479724997652836,-0.15479724997652836,-0.15479724997652836,0.16163485179716744,0.16163485179716744,0.16163485179716744,-0.7493524374927751,-0.7493524374927751,-0.7493524374927751,0.8469776242838132,0.8469776242838132,0.8469776242838132,0.0,0.0,0.0,99.4212340033423
2021-11-30,99.31808855360806,88.29339669401539,114.11098390363189,99.31808855360806,99.31808855360806,1.3524351789491118,1.3524351789491118,1.3524351789491118,-0.13815264741934163,-0.13815264741934163,-0.13815264741934163,-0.15481754593168467,-0.15481754593168467,-0.15481754593168467,0.016664898512343033,0.016664898512343033,0.016664898512343033,0.5207276461480599,0.5207276461480599,0.5207276461480599,0.9698601802203938,0.9698601802203938,0.9698601802203938,0.0,0.0,0.0,100.67052373255717
2021-12-01,99.31940589248548,87.67159181046921,113.33888712899213,99.31940589248548,99.31940589248548,0.8978188327910884,0.8978188327910884,0.8978188327910884,-0.08250443371403653,-0.08250443371403653,-0.08250443371403653,-0.15483784188684085,-0.15483784188684085,-0.15483784188684085,0.07233340817280431,0.07233340817280431,0.07233340817280431,-0.07261327682564539,-0.07261327682564539,-0.07261327682564539,1.0529365433307702,1.0529365433307702,1.0529365433307702,0.0,0.0,0.0,100.21722472527657
2021-12-02,99.32072323136289,87.71587975496305,114.80568797083512,99.32072323136289,99.32072323136289,1.6425516654235515,1.6425516654235515,1.6425516654235515,0.22205767224884027,0.22205767224884027,0.22205767224884027,-0.15485813784199703,-0.15485813784199703,-0.15485813784199703,0.3769158100908373,0.3769158100908373,0.3769158100908373,0.3259647600007639,0.3259647600007639,0.3259647600007639,1.0945292331739473,1.0945292331739473,1.0945292331739473,0.0,0.0,0.0,100.96327489678644
2021-12-03,99.3220405702403,86.68172968440065,112.8654148236121,99.3220405702403,99.3220405702403,0.35478633763104594,0.35478633763104594,0.35478633763104594,-0.4185955891678859,-0.4185955891678859,-0.4185955891678859,-0.15487843379715321,-0.15487843379715321,-0.15487843379715321,-0.2637171553707327,-0.2637171553707327,-0.2637171553707327,-0.32056341957377466,-0.32056341957377466,-0.32056341957377466,1.0939453463727065,1.0939453463727065,1.0939453463727065,0.0,0.0,0.0,99.67682690787134
