Zone,Area,Leak,Water Flow Rate,Pressure,Temperature,Pipe Diameter,Distance from Pump Station
West Zone,Mogappair,0,115.52406739295739,104.967459962077,105.89122984112733,100.08262004785469,105.04351588635325
West Zone,Mogappair,0,98.74208713877694,86.99877815179406,92.86170359337909,102.53528063773443,84.01975555612061
West Zone,Mogappair,0,83.3442031433648,89.0299190523417,101.4145935379447,104.77185214654904,89.68496937329182
West Zone,Mogappair,0,112.95811633734755,112.60614303670846,108.95049412691772,96.96023239328824,91.24026059066286
West Zone,Mogappair,0,103.22805874970047,88.79565645052216,113.52465569690959,102.22969438627983,97.64337982830563
West Zone,Mogappair,0,95.10543913381383,93.2402147138531,98.94849835933154,88.96525415737943,95.8287792880556
West Zone,Mogappair,1,99.34697590300124,101.9902856774756,106.5229494618084,109.72841049272418,90.89487624741359
West Zone,Ambattur,0,98.36786927913718,116.37246128146111,124.41350071042021,97.08874338926087,99.47062987893955
West Zone,Ambattur,0,114.81617082274312,77.94416245725526,98.5481620923087,100.41570211565598,104.78248256571406
West Zone,Ambattur,1,100.35852700944162,95.67697190959943,98.49497802775382,107.72116753036228,91.28610090595676
West Zone,Ambattur,0,103.81508732750056,100.44457266802735,110.56991536991973,85.55171711751623,90.51844773964712
West Zone,Ambattur,0,81.46903636778408,91.55680031998664,92.07037380659072,94.88052288814232,97.47939814370187
West Zone,Ambattur,0,94.12749353530427,94.25654486031145,97.69242042620552,77.58544450206847,97.02714024068776
West Zone,Ambattur,0,104.56851165730357,87.77001088085326,98.92803459433368,92.79175382654323,86.54313162611751
West Zone,Ambattur,0,102.93785547474538,95.26001452412319,97.05673575056016,108.33766863772827,112.66824128211734
West Zone,Ambattur,0,107.36252023360595,89.02508855307758,95.01287346550441,98.94547203629665,109.86949787878584
West Zone,Ambattur,0,102.87191533608001,98.18689947852425,98.79951905991767,87.92856231936088,100.41470539192602
West Zone,Ambattur,0,97.85461137298049,94.66204750061269,109.01968580945264,99.73335225614835,107.41959678252793
West Zone,Ambattur,0,115.78573286625888,98.64356772831106,89.37480711508358,91.37304160836354,104.1432847803346
West Zone,Ambattur,0,88.82747601878765,121.77298016352444,88.41712097390598,100.25303366130254,118.3664478290004
West Zone,Ambattur,0,87.94426715365631,84.26873082895216,124.66486695163867,106.54327451322779,101.85248142673353
West Zone,Ambattur,0,116.67507326816012,94.52821988841787,104.19153579927914,90.42541815629428,99.1079348133936
West Zone,Ambattur,1,111.68889102610264,91.61316000799198,105.33201452270518,115.50841617844156,90.96807898172656
West Zone,Ambattur,0,88.11018132997854,98.08667577486915,91.83028621354275,103.59389250475992,101.85146205515422
West Zone,Ambattur,0,112.22365289006302,105.48164610009994,99.86458566923241,100.42590478774568,82.67195762325115
West Zone,Ambattur,0,116.43887495953476,90.41186170655106,89.96346561623292,90.62673110823441,106.25062491792464
West Zone,Ambattur,0,90.68164002580002,123.04818023373194,105.89411634763458,104.41228175713144,88.66486133184165
West Zone,Ambattur,0,103.91753609486425,87.96631814592666,97.18870560836606,102.28675044629182,97.40279112657826
West Zone,Ambattur,0,97.57285053609395,111.0900504360963,85.26902725255594,100.6784296816313,109.78031437999242
West Zone,Ambattur,0,91.46397315920386,100.69774679377251,113.05898385092567,106.77741075852228,75.26758033754878
West Zone,Ambattur,0,89.51203115248212,101.65808237111543,87.54447488495799,91.78952273964693,96.50852147240178
West Zone,Ambattur,0,108.29160853434774,98.21512307357621,102.06526766850635,112.80112144478929,99.11982739531723
West Zone,Ambattur,0,100.69072041072032,98.13127277109628,102.66208416276811,108.83438921928088,96.88211240651823
West Zone,Ambattur,0,89.465314822424,93.1836992746312,99.08387488487321,93.93107056129878,91.91420729106625
West Zone,Ambattur,0,112.01488874914664,87.24009456463408,84.6402612615333,113.19436843232106,104.76018578466368
West Zone,Ambattur,1,78.10613968138276,106.44961607941909,92.22387990423054,88.88514466814546,108.07459098609672
West Zone,Ambattur,0,105.90829280612971,111.71854611565742,104.9071109771943,109.61778500361478,96.1139759227258
West Zone,Ambattur,0,95.40744986233716,90.80268820858853,104.19383351785783,104.2226099828348,115.58706561926591
West Zone,Ambattur,0,100.12819642335849,83.09331176605352,81.95418074704156,114.94560201521911,107.33932743688607
West Zone,Ambattur,0,95.91951966255405,103.94931006483867,89.08105979009177,99.65836344226629,85.22643980162533
West Zone,Ambattur,0,95.66541476089866,92.16215610062788,101.83498976526813,100.83822934273839,110.22647141296756
West Zone,Ambattur,0,86.46728339784252,97.0690541276854,103.37489349249743,106.22326594574255,87.44175599396414
West Zone,Ambattur,0,109.14815637031428,96.44841382523737,120.69500761823107,105.087623312187,114.20869173621702
West Zone,Ambattur,0,100.59534566803205,106.24717881136598,101.97262186455525,100.77240761638768,88.38382739766845
West Zone,Ambattur,1,94.43605594036646,89.01832701770412,93.50453344162818,104.69064699267007,90.14089382982336
West Zone,Ambattur,0,93.74878829034681,84.82808149776321,99.12860112860348,97.29307057070278,82.61134887234883
West Zone,Ambattur,0,100.55629038743477,96.44481094004522,87.81501001494905,116.91245812471513,103.07525209901382
West Zone,Ambattur,1,113.76545052342719,86.75656166932836,102.38898103117927,93.18441757718037,117.42282479058835
West Zone,Ambattur,0,74.8771934687889,105.60612749777857,90.16090560953866,108.39156337183601,78.88143681416872
West Zone,Ambattur,0,82.36524269207976,102.6833247101093,90.37998103144396,93.18714360777075,95.18400347661034
West Zone,Ambattur,0,93.45938032752447,104.72704502025364,97.1628262777295,91.01734368583406,98.78380970038813
West Zone,Ambattur,0,100.1356093738216,121.31641719490516,94.84434898628534,91.68258263045603,75.58407608865943
West Zone,Ambattur,0,99.47771539371941,102.49899211202646,98.38848581685923,90.41925183158237,93.49322179082667
West Zone,Ambattur,0,102.06071906738156,97.11266325400643,100.51192697995778,89.28124638055354,109.06325542142298
West Zone,Ambattur,1,100.68065238956882,99.22872216165275,92.80313828256627,104.43869822739016,107.81349666477661
West Zone,Ambattur,0,98.96534357565234,108.08381756301745,99.0337491670761,95.82791642053492,92.4381059481605
West Zone,Ambattur,0,85.43620995371961,104.27683088121766,103.9560551750756,102.64978171559153,112.43920229512017
West Zone,Ambattur,0,108.90513041638324,89.35079415105959,86.15751315530133,105.54399736831789,91.06984665977639
West Zone,Ambattur,1,96.28989136370758,88.94212910075916,86.49127473494919,110.51668429677342,119.40430217388788
West Zone,Ambattur,0,95.04448620047523,104.78380860035307,97.71500682470592,97.69767020829119,105.54973859468961
West Zone,Ambattur,0,111.86610355764992,111.83149182495164,91.22801583171494,119.01190234100184,90.05737370758112
West Zone,Ambattur,0,82.63630038990033,90.49913865799186,100.29776167149399,91.84116567219444,70.04747354435554
West Zone,Ambattur,0,90.90698515922216,107.29410232515775,117.08147179798402,80.6396712595244,95.96730763086504
West Zone,Ambattur,0,103.60925131677199,93.26608076985237,87.9641505981232,89.91437711659094,106.53709792457447
West Zone,Ambattur,0,114.85579767226801,109.45303675174834,100.65049312526855,105.00230548050382,114.62173029988479
West Zone,Ambattur,0,113.28864667322259,108.06439236128055,98.85229375460456,101.82368830134779,86.6004042943502
West Zone,Virugambakkam,0,108.11800754852294,102.47915834334246,98.54990097584474,108.84952521781166,94.73997107416827
West Zone,Virugambakkam,0,110.78376658111185,80.21091437174485,110.21361071153349,113.44189483713728,99.1826956296544
West Zone,Virugambakkam,0,85.91008366309579,97.70877516123402,100.5908161523143,103.14072863505685,103.42508005876634
West Zone,Virugambakkam,0,68.52437663390813,110.38399820167419,106.26037681189362,97.64939753438303,94.89793006201526
West Zone,Virugambakkam,0,82.19520943316078,88.61371240514191,92.35498861701075,88.72595836367688,103.61003784940121
West Zone,Virugambakkam,0,101.41715384905223,94.43565762758936,94.94194507667663,97.08065806514715,88.50890625624488
West Zone,Virugambakkam,0,102.66125651447096,104.93795292412935,100.2684294919305,98.48931686516562,102.47294924507906
West Zone,Virugambakkam,0,91.50125853835252,106.42782633303798,105.20764230599335,99.51497826233943,113.92390914926321
West Zone,Virugambakkam,0,113.32981160775336,105.46554428174338,87.90364871650878,86.0959779682057,98.81627675851553
West Zone,Virugambakkam,0,91.91632380941884,93.26230522774668,121.31369260765342,101.1874658764007,100.90819801127435
West Zone,Virugambakkam,0,86.11810367572642,87.84779642636703,102.6739262589803,108.39008544026676,99.769834912151
West Zone,Virugambakkam,0,79.34037251468966,104.62957894822289,97.29169829890752,87.14231925219573,107.88955637350612
West Zone,Virugambakkam,0,97.58023468309409,102.8013006384393,86.65093182142111,87.77221656623225,87.89165809173132
West Zone,Virugambakkam,0,89.76413383933968,103.10813397614069,103.17814152962718,109.68763805165824,112.06338976075214
West Zone,Virugambakkam,0,70.91119163847844,99.21517833846413,91.13312669478583,94.0777133373333,96.10693811231548
West Zone,Virugambakkam,0,106.54246116205823,103.68821923472598,112.71481599516133,95.46362858242014,95.51737874047343
West Zone,Virugambakkam,0,91.96978329241212,99.50980451570597,106.21016495984377,87.63274715448476,111.14820645181868
West Zone,Virugambakkam,0,105.80249526518398,100.32616628353006,113.31167438338605,102.65939673183398,95.64371528755757
West Zone,Virugambakkam,0,90.0716221364324,95.897896731997,100.40397180147869,92.76825619874613,102.8631173489697
West Zone,Virugambakkam,0,98.84651174381405,99.72568606814374,100.43146974164843,77.09198706752449,101.92181619458077
West Zone,Virugambakkam,0,104.98143099729018,106.16880341201637,108.46293742652485,90.55443019275987,93.97275586411477
West Zone,Virugambakkam,0,94.88597160256391,101.76211373478543,87.78448465386015,114.4318083754852,105.15949513097995
West Zone,Virugambakkam,0,79.64156457073949,89.81443565917994,102.41858437476701,102.22268409814498,94.58658076749973
West Zone,Virugambakkam,1,95.76571398020843,106.72744378822298,106.17848395225155,102.76684651141235,108.54164645565535
West Zone,Virugambakkam,0,112.88178171053606,101.22018711310412,98.2409245102026,106.10050553880816,108.97893016120447
West Zone,Virugambakkam,0,107.32026009257223,102.3454277163965,93.77043959005915,117.37182446569628,82.62140297014125
West Zone,Virugambakkam,0,97.19566458587153,99.44757733072905,102.36859603603858,101.31095932575032,98.85594940719234
West Zone,Virugambakkam,0,110.05365241384655,88.82748642942906,92.67204849142021,92.91433456655602,100.62752541336478
West Zone,Virugambakkam,0,91.44997075100872,116.1233895639563,100.57165228764075,106.5342810765296,92.9608254306986
West Zone,Virugambakkam,0,132.20799536344276,97.840962912248,106.89547252771902,83.0273456419537,74.47718318710085
West Zone,Virugambakkam,0,97.2345405369205,84.93575904866034,103.17647076644305,87.31988705093652,100.33085001004831
West Zone,Virugambakkam,0,88.70898528396701,104.78673861896623,106.76019810682561,92.3950327467667,98.30139495008189
West Zone,Virugambakkam,0,106.9685836346627,96.91771307908591,129.74773554051836,81.09517816737011,100.65246142428904
West Zone,Virugambakkam,0,97.77599627500588,105.0210138582208,94.57989601162271,86.59857136026984,99.74959792613627
West Zone,Virugambakkam,0,94.21303690690293,108.30073203163595,91.058176492268,109.54459450917834,105.6509830108394
West Zone,Virugambakkam,0,96.83777891056738,120.8610733027102,87.9615839700956,92.11951418826985,77.53920928583324
West Zone,Virugambakkam,0,101.78925114111227,81.9076708371534,108.75713211139283,94.13142834835494,101.35100008808365
West Zone,Virugambakkam,0,104.7577319048343,101.48828669152051,98.80876499873133,91.9635644390963,107.12820386274565
West Zone,Virugambakkam,0,94.3523530456984,76.05393366739496,94.90894112025383,107.87924859027041,107.38195366434381
West Zone,Virugambakkam,0,108.49198827708094,116.32166665374115,90.21673440481507,115.5785784121502,98.99126579029142
West Zone,Virugambakkam,0,97.79090075119626,89.33223036106651,114.47735739118818,94.11090504203135,102.41822275611361
West Zone,Virugambakkam,0,110.89197142729839,105.42938686005492,88.81336318998375,125.56806528671828,108.06718702772555
West Zone,Virugambakkam,0,85.63227055970522,95.50192555952096,105.66475227183749,94.46037825879516,103.83509750767891
West Zone,Virugambakkam,0,106.08001109935759,108.25389239954714,93.59983957180896,107.53209543655552,96.53098357743023
West Zone,Virugambakkam,0,92.44970946170974,101.26418651083607,110.6499421938035,89.73300365387567,91.54471429757815
West Zone,Virugambakkam,0,120.63101690912336,96.4710501029378,103.55603211359441,96.63526217161692,106.2044851833294
West Zone,Virugambakkam,1,101.03711871504123,92.90290004469297,97.43386917313642,110.20925688025916,100.92062438370536
West Zone,Virugambakkam,0,105.51969833788054,91.01251991684971,100.60554987418641,94.6790952763264,99.87278822793529
West Zone,Virugambakkam,0,96.17270268196992,106.39102648051266,92.58947021343474,112.75880398057963,100.180168141909
West Zone,Virugambakkam,0,100.69593024138118,97.96138136038246,91.52769003172004,98.080203661132,100.89212829780894
West Zone,Virugambakkam,0,89.38299847128786,84.52682171250865,83.78137443826579,103.0775034921991,77.79325191059502
West Zone,Virugambakkam,1,105.24148771133697,98.88559006281481,93.49870998745263,100.06347552361625,90.61088272873062
West Zone,Virugambakkam,0,95.73415923051586,106.49366928251598,109.28559849189668,93.6217275599279,97.4337834973594
West Zone,Virugambakkam,0,87.71118558299744,84.70300452610249,94.78110203877388,99.33681476681888,94.1525162317115
West Zone,Virugambakkam,0,108.02802719343177,106.71183274397808,90.26155753676177,87.91149248280598,109.93198303498019
West Zone,Virugambakkam,0,125.17491136273267,89.85777403562179,96.76291203823106,93.87431076317938,110.30060324503825
West Zone,Virugambakkam,1,103.76379505781783,101.34036022038084,88.08240627995308,87.34311295570747,89.86721384812267
West Zone,Virugambakkam,0,80.86107225943243,104.85840519578156,107.66431220502326,105.54351167815582,102.26991939399818
West Zone,Virugambakkam,0,121.5835020384848,92.59563236959607,102.77716879873672,109.76940109115247,94.70698560059616
West Zone,Virugambakkam,0,94.32123659756317,94.807514311866,114.25282349319217,98.35598308969526,110.6394740955784
West Zone,Virugambakkam,0,104.64822870668881,109.69966599629208,115.10833440294859,114.54389605966823,83.97302493759841
West Zone,Virugambakkam,1,90.31813336626634,96.66003217205711,107.36578860654639,86.93913393958694,110.99661496554337
West Zone,Virugambakkam,0,94.58937536487659,115.86419973506973,110.63697470635105,111.49595563667316,100.2482765839748
West Zone,Virugambakkam,0,90.05416641328253,103.17408074354972,119.99585234731754,82.88161702164054,100.3451125075931
West Zone,Virugambakkam,0,97.21612829289442,83.81175101944933,109.58830297079945,74.56951741921925,103.12907431777684
West Zone,Virugambakkam,0,106.95509314463352,79.41017228426698,111.48361647034902,96.55094638603612,85.91536976113387
West Zone,Virugambakkam,1,93.12108588891681,104.045194969129,106.2492418438766,97.99226128889995,115.21647448883883
West Zone,Virugambakkam,0,113.15385863753784,97.69317603554104,107.50031015988803,95.53558218616816,90.27296757446686
West Zone,Virugambakkam,0,92.14063123195325,107.47584020215751,92.60723783790537,104.22924303591664,103.15417994827237
West Zone,Virugambakkam,1,93.03446093233424,102.77116458299399,86.02818425073048,96.26359229828537,104.45694207203651
West Zone,Virugambakkam,0,94.60450367793628,97.58158091621591,92.840663786285,102.58522804892732,90.182641026257
West Zone,Virugambakkam,0,116.7583073433373,88.04177816574355,92.89165679217523,80.40638741952218,107.53194154242331
West Zone,Virugambakkam,0,109.7991970685288,107.9284073634765,108.24924348894712,90.47304693114357,99.55421009941598
West Zone,Virugambakkam,1,91.89259670183999,101.56384050722494,94.24030048510392,117.36924949128625,95.37819829458479
West Zone,Virugambakkam,0,112.21595949880204,96.97634340991401,85.80512367293437,96.9209516913417,99.0894107190237
West Zone,Virugambakkam,0,88.81738360440475,119.82291958974959,90.05416104011287,109.51286087268294,86.24034844343636
West Zone,Virugambakkam,0,87.28944283175272,107.73845437676157,102.21541914249245,93.25174560100048,107.42248224339099
West Zone,Virugambakkam,0,103.5598059790649,104.55165400902129,95.07249397569922,99.5864208092487,97.10993313727855
West Zone,Virugambakkam,0,105.52025215868318,91.06237879068675,90.34377593118981,106.69368698910444,115.82770362068821
West Zone,Virugambakkam,0,100.7417311787227,98.5781871068106,105.8056435150335,112.80660908584083,86.09685490994657
West Zone,Virugambakkam,0,105.74642197259492,95.30078207285507,95.68442546866918,101.89019595733596,111.97186436721844
West Zone,Virugambakkam,0,100.80003787917353,92.84809505627565,112.49946190026449,80.28652581062983,109.85352068466332
West Zone,Koyambedu,0,97.78933421507132,109.44375527858737,92.20447918471649,98.21570180025144,93.65772917047981
West Zone,Koyambedu,0,78.40935926002861,94.52164623857465,105.84131435975411,99.62053470663385,100.8761351248251
West Zone,Koyambedu,0,109.66435110040072,100.53381069159246,83.57909300923055,94.99266107668743,95.52930523745454
West Zone,Koyambedu,0,97.49313915998526,93.5498844705905,99.68757614490671,95.55290770124982,103.9808752514867
West Zone,Koyambedu,1,116.5204194766473,108.48427420999097,112.42714774917638,102.26003631236483,110.08340244748857
West Zone,Koyambedu,0,99.9458093651614,100.392444196283,113.47632622291083,114.02308803756198,100.92395927004368
West Zone,Koyambedu,0,83.71430559056964,103.69084231021479,127.12825141332593,103.02169476868701,113.71327360192682
West Zone,Koyambedu,0,109.87291702049203,85.8108076431267,111.18984863148532,98.41879876139024,91.67300631468723
West Zone,Koyambedu,0,122.22494659380037,132.17551251842593,99.80856135950165,101.34465808101935,89.43221685497362
West Zone,Koyambedu,0,94.67994347692894,101.84054152812307,113.96421184517423,101.8265607039122,114.34774992586998
West Zone,Koyambedu,1,103.97545768056408,100.46224741875588,111.85829194550374,115.06537876504679,84.82888242604106
West Zone,Koyambedu,0,83.97295226350865,107.63746222664508,93.80711421676065,100.03223572973053,88.227510459984
West Zone,Koyambedu,0,101.03015194180652,107.68020716835589,103.28827036919789,104.53429306708254,114.09231723622689
West Zone,Koyambedu,0,101.81509760580266,88.86021620263098,105.70055114324238,83.4363439730397,97.21245351663704
West Zone,Koyambedu,1,81.45522060464285,105.79816156402475,107.02188880928188,103.02619681894336,89.15574026154582
West Zone,Koyambedu,1,104.56850438081244,96.21557663219512,87.03896994879757,90.49802155917389,81.64701463396402
West Zone,Koyambedu,0,106.35249501553056,110.51784597036907,101.55644121586292,108.05002412442988,99.23222072699177
West Zone,Koyambedu,0,99.42107142490859,104.06901658314632,97.91899569888206,119.34028869474555,99.78625836857644
West Zone,Koyambedu,0,95.74748450376302,100.58962368856875,99.64400738975476,93.58977218555302,92.5158366928165
West Zone,Koyambedu,0,102.37237167655081,89.83750842916719,105.50830662156733,93.26681379876355,105.0398163726772
West Zone,Koyambedu,0,99.09895836799745,113.16567470231719,94.73583197951652,110.58656601991746,92.18016807162446
West Zone,Koyambedu,0,111.71402816792424,98.61725588455225,99.12894075276486,98.11574969591508,105.01923187220504
West Zone,Koyambedu,0,107.14913262948066,90.19938347327906,73.78012283779142,126.14707298899589,80.9622225866656
West Zone,Koyambedu,0,91.21486872874131,92.25936119517097,99.64543897008109,93.58957578758921,97.26619342837223
West Zone,Koyambedu,0,92.32568801466246,123.84276633752134,92.04974032337834,95.89258502591144,106.47788171449639
West Zone,Koyambedu,0,108.42983822470856,109.39836604241836,111.84658574557542,96.53222838223566,79.39003144662937
West Zone,Koyambedu,0,105.03996140476646,90.94523158447905,87.26860924282042,100.30141125277646,112.66024066636356
West Zone,Koyambedu,0,103.04023071532497,98.73368053899154,111.82235302482131,86.32608363724555,89.0932958763101
West Zone,Koyambedu,0,117.25431730564003,96.62530038259938,105.72997539216145,88.39032472081459,86.6877445435823
West Zone,Koyambedu,0,108.00079305504772,91.97800836975654,96.1816516178712,115.98001313088633,87.77640569276818
West Zone,Koyambedu,0,82.37868670443208,95.6103267936045,101.78628402397318,107.40767323921482,95.09744994898563
West Zone,Koyambedu,0,99.36677482748038,96.64158634268647,103.07527492230663,106.07372570491447,114.18930987207021
West Zone,Koyambedu,0,103.95756415749122,99.34750853846384,104.75718520629047,92.02601383569204,101.95785530171308
West Zone,Koyambedu,0,87.70176580771908,87.0662848591163,103.73433589796531,85.43590557254446,96.50969070984839
West Zone,Koyambedu,0,99.97313940607343,107.62021609872397,93.51619166000376,114.62198176775897,108.2377955990557
West Zone,Koyambedu,0,97.61985742861674,108.17244792712958,93.75423658324003,91.33606685236215,93.21945136717319
West Zone,Koyambedu,0,125.9783654133521,74.3965779660364,92.17611043488276,101.97939533919106,91.09088101336425
West Zone,Koyambedu,0,91.24453568874657,130.69666920880724,107.87542368664825,86.6685527290239,102.41933655737945
West Zone,Koyambedu,0,104.79729254474472,104.85125944101131,96.6292454855129,122.28927605851909,93.81509608327713
West Zone,Koyambedu,0,102.67252684492134,109.63015660333078,111.86741558482163,96.59122307318623,88.43905743614106
West Zone,Koyambedu,0,92.60661572794436,119.51146493219238,99.97079106297005,126.670341645935,99.49812635401277
West Zone,Koyambedu,0,109.44856990029695,107.63973780145439,105.32574273788441,89.88534272746269,95.77116738523509
West Zone,Koyambedu,0,95.77041793383387,103.62771998830512,77.81073430446368,111.2465639908427,108.72202620659563
West Zone,Koyambedu,0,116.08324681251969,91.12675857106504,95.42648553230237,107.04696394876356,108.46402833022151
West Zone,Koyambedu,0,100.31624957948875,109.518852768505,89.76368674921842,107.43023622424907,104.67243319270351
West Zone,Koyambedu,1,96.8145943281348,94.73969870976748,96.3063059275584,109.55946052223551,103.91393488735214
West Zone,Koyambedu,0,96.33290551666965,104.72428284586036,84.44140107616225,103.24827548873088,111.31085699416498
West Zone,Koyambedu,0,110.64781982419225,102.95970354343346,100.85455202062319,98.93121483254666,97.14751024535038
West Zone,Koyambedu,0,122.03103283900779,102.50106784763186,95.01614683596678,114.2728385561721,96.82101315768183
West Zone,Koyambedu,0,103.82609747622031,93.2890798553587,96.62331512311007,100.68449699313868,104.79822867666782
West Zone,Koyambedu,0,108.42968371977237,90.31404446539938,104.7667047094604,109.89668060022824,100.07505144986571
West Zone,Koyambedu,0,66.15068474008541,113.34315968197731,98.02686356320112,101.89159917870937,91.54620336592365
West Zone,Koyambedu,0,110.27498190148715,104.03161375661463,98.70182932159733,105.7839492590966,90.68311864384913
West Zone,Koyambedu,0,96.40321070334375,93.29946795035839,91.57617335292734,88.64451894753243,97.60303516470928
West Zone,Koyambedu,0,95.04024759620904,94.5707494101536,98.19799193448372,108.2199706103193,111.2063890783355
West Zone,Koyambedu,0,96.91888279993994,73.31289880828507,123.58177052604097,90.3849830123212,96.51253465310303
West Zone,Koyambedu,0,110.55644936444035,116.45847074672002,92.98868415188126,102.72267697877459,110.42227522069277
West Zone,Koyambedu,0,108.00560798723603,102.085013397532,90.91891250529065,103.7620890909682,105.57230268601957
West Zone,Koyambedu,0,98.90615122346557,81.15034765751443,101.73844445408105,84.40414592720977,100.8425087347605
West Zone,Koyambedu,0,88.41962570797473,96.87212695088726,110.73480152682448,90.17943962722386,95.96255637222404
West Zone,Koyambedu,0,103.33456963192516,99.95598887385225,96.49015785671396,101.70889691689995,96.81956051104736
West Zone,Koyambedu,1,93.01802305833783,98.19037011568301,120.03452960800635,101.67034510401629,109.49271405936008
West Zone,Valasaravakkam,0,104.4538662097318,96.10071613401165,95.74813544986264,118.19094295918723,107.130489084454
West Zone,Valasaravakkam,0,85.36674744788864,93.47624067839345,101.14106204817759,75.14180405102846,79.86522796626988
West Zone,Valasaravakkam,0,92.42150091014871,112.03736307173928,97.64598318529801,104.61892222656893,113.70105952956214
West Zone,Valasaravakkam,0,82.46024611590306,105.25724784139531,110.0685477201157,92.66070968294794,98.32728480669823
West Zone,Valasaravakkam,0,115.5579780522056,107.0969520776079,109.65249398381933,87.92609505395754,76.85308618405219
West Zone,Valasaravakkam,0,97.6110063543201,96.35762493647722,90.08771122930033,119.18638926402025,89.75691920394222
West Zone,Valasaravakkam,0,87.83712009909323,102.1951376198031,105.84675443544637,86.38928971050024,101.91471583534656
West Zone,Valasaravakkam,0,100.38436142453406,100.08714619012547,98.465310445698,95.93217405231788,100.50607582424485
West Zone,Valasaravakkam,0,98.1222139721403,100.92826364711554,98.54407804859895,90.68669323234819,92.82372191195705
West Zone,Valasaravakkam,0,95.6907248551294,100.02994711440368,97.92928966775808,90.55310892741937,108.10943970734661
West Zone,Valasaravakkam,0,100.76340926576945,82.72704270077313,98.63591337197644,98.56111915152144,92.65613738354584
West Zone,Valasaravakkam,0,103.00504928156016,95.64121223846315,102.35286439499026,109.21593120808814,80.03826774915717
West Zone,Valasaravakkam,0,91.1955784917548,89.86341079626254,97.90904325976217,107.64815877004017,103.90671662075061
West Zone,Valasaravakkam,0,95.87814052247371,106.33498933122031,100.1051918205255,125.59656034377252,101.87098171034333
West Zone,Valasaravakkam,0,103.87290232266379,99.31966002253479,86.08357398160248,94.58121206779053,91.06907261193945
West Zone,Valasaravakkam,0,103.95287204963121,89.48259029614393,96.48661046077702,112.13355956722751,106.94378074402026
West Zone,Valasaravakkam,0,102.34354619861466,109.2867905520015,104.43749096373297,124.89882014138314,86.4641884931757
West Zone,Valasaravakkam,0,90.93014810918851,91.04920636210424,87.76526053427276,114.42556428138822,86.24677509839036
West Zone,Valasaravakkam,0,82.63196782947081,85.24415215867991,103.21493198790775,127.51386874115433,95.26695583558295
West Zone,Valasaravakkam,0,101.21182924551499,101.1105616130155,86.9304715384471,117.93296102783438,96.63203957711085
West Zone,Valasaravakkam,0,83.88748255573904,102.96018042075612,98.09868857784309,84.58691497189051,85.28397539073619
West Zone,Valasaravakkam,0,109.52793540006844,97.87792834281507,105.47863923531308,92.89598965951446,108.90938552667708
West Zone,Valasaravakkam,0,88.18883639160644,103.45298594551467,91.04995254739933,109.75774730530989,104.27876023178796
West Zone,Valasaravakkam,0,90.40591135151847,99.96287960271987,100.56121697155668,99.30220689523942,89.23801188200555
West Zone,Valasaravakkam,0,95.87221070252816,106.03192161784327,109.39741381994659,115.2112468119507,95.5784382422356
West Zone,Valasaravakkam,0,84.10420515737091,94.87257881880646,102.13520771575027,101.7318776805257,110.61571203482364
West Zone,Valasaravakkam,0,93.08979630456659,101.55174673641521,96.71489631445263,95.2746671508321,98.82343515680891
West Zone,Valasaravakkam,0,120.59391657612673,94.50941179681044,93.2722043172063,114.08951577232288,90.83312493854162
West Zone,Valasaravakkam,0,95.02060361662588,97.5726755286995,91.22055697611607,98.00010003439567,112.89853291238285
West Zone,Valasaravakkam,0,104.34760382790024,93.58245906853999,113.89590403313454,105.25297514296106,102.22821583543013
West Zone,Valasaravakkam,0,81.80508852461774,97.6385632542759,97.95443535346526,108.94414963595159,114.84647119804748
West Zone,Valasaravakkam,0,103.00832164898189,111.15880810150111,98.48092357314447,90.09141796459855,91.08042112872513
West Zone,Valasaravakkam,0,116.54130140161692,75.21267869679149,108.44835721145493,96.30362687174122,100.11526501375853
West Zone,Valasaravakkam,0,107.72547819407099,115.54160925475514,97.40176195647308,91.88399642474856,85.71212447044248
West Zone,Valasaravakkam,0,88.89333137309573,91.44366833996872,106.24579236540978,98.5414848396826,103.77062531439383
West Zone,Valasaravakkam,0,83.71070462593195,89.10639562761894,105.3810454806199,113.06683774083616,101.56372259064182
West Zone,Valasaravakkam,0,90.5169613716152,118.06825658269005,96.55225177980778,82.0742639517074,98.7418017323641
West Zone,Valasaravakkam,0,98.14859135814834,93.83472453002815,97.86890753669798,102.89018797761943,97.64561855953
West Zone,Valasaravakkam,0,85.47682253804035,110.70016579236174,87.49016467379286,114.87314005659566,104.05213332132757
West Zone,Valasaravakkam,0,102.8322492912749,87.43490405264802,101.0344723316776,110.98453700624314,99.52338251158787
West Zone,Valasaravakkam,0,103.4179360874121,93.38851619080728,104.6448433398741,105.57596599296241,94.498558040264
West Zone,Valasaravakkam,0,98.64804595034408,97.72574053818123,90.58379502419116,115.80205724902746,120.31390208861865
West Zone,Valasaravakkam,0,105.34412941520601,102.53914226089684,89.27700638891076,95.1885231488433,106.43572457741891
West Zone,Valasaravakkam,0,93.2111567246923,92.70227937209204,115.53787204980601,94.26599601622497,87.7551983957479
West Zone,Valasaravakkam,0,78.65492847167275,84.67289292187911,111.81907294446373,115.44049514507743,108.77296334834219
West Zone,Valasaravakkam,0,98.42349655503891,84.3656155192504,100.42686055919033,102.20840614676156,104.06627930659818
